Account: Boston University
User: Sarah Healey
Generated On: 02/12/2026
For Time Period: January 1  2021 - December 31  2021
Filters: 
Streams: All
Groups: All
Ordered Route: All


"Serial","Description","Capacity","Stream Type","Reason","Fullness Level at Collection","Collection Time","Note"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Alert"," Alert - Unknown Fullness","09/12/2021 08:03","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","80%","09/13/2021 07:18","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Fullness","60%","09/13/2021 07:46","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","40%","09/13/2021 07:55","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","100%","09/13/2021 07:57","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","40%","09/13/2021 07:57","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart","Single Stream","Fullness","80%","09/13/2021 08:09","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart","Single Stream","Fullness","100%","09/13/2021 08:10","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","40%","09/13/2021 08:35","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","20%","09/13/2021 08:41","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","20%","09/13/2021 08:46","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Fullness","80%","09/13/2021 09:05","-"
"1526503","915 Comm Ave Behind Bldg Agganis Arena","Smart Max","Waste","Fullness","60%","09/13/2021 09:05","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart","Single Stream","Fullness","80%","09/13/2021 09:33","-"
"1526481","285 Babcock St Case Center","Smart","Single Stream","Fullness","80%","09/13/2021 09:34","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart","Single Stream","Not Ready","40%","09/13/2021 09:36","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Fullness","80%","09/13/2021 09:44","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","100%","09/13/2021 10:14","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart","Single Stream","Fullness","100%","09/13/2021 10:14","-"
"1522343","214 Bay State Road @ Granby St","Smart","Single Stream","Fullness","100%","09/13/2021 10:18","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Fullness","100%","09/13/2021 10:21","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","09/13/2021 10:26","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","60%","09/13/2021 10:26","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Alert"," Alert - Unknown Fullness","09/13/2021 10:37","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","60%","09/13/2021 10:46","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Not Ready","20%","09/13/2021 10:48","-"
"1526483","34 Buswell St","Smart","Single Stream","Fullness","100%","09/13/2021 10:54","-"
"1526473","233 Bay State Rd - Rear Left of Building","Smart Max","Waste","Not Ready","20%","09/13/2021 10:54","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","60%","09/13/2021 10:55","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Fullness","80%","09/13/2021 10:56","-"
"1526380","675 Comm Ave","Smart Max","Waste","Not Ready","40%","09/13/2021 10:59","-"
"1526385","685 Comm Ave","Smart Max","Waste","Not Ready","20%","09/13/2021 11:05","-"
"1526462","745 Comm Ave","Smart Max","Waste","Fullness","80%","09/13/2021 11:06","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Not Ready","20%","09/13/2021 11:07","-"
"1526502","514 Park Dr","Smart","Single Stream","Fullness","100%","09/13/2021 11:10","-"
"1526395","755 Comm Ave","Smart Max","Waste","Not Ready","20%","09/13/2021 11:12","-"
"1526465","771 Comm Ave","Smart Max","Waste","Not Ready","0%","09/13/2021 11:15","-"
"1526461","745 Comm Ave (Behind Building)","Smart Max","Waste","Not Ready","20%","09/13/2021 11:18","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart Max","Waste","Not Ready","0%","09/13/2021 11:21","-"
"1526387","775 Comm Ave @ Front Entrance","Smart Max","Waste","Not Ready","20%","09/13/2021 11:27","-"
"1526472","1 University Rd @ Comm Ave","Smart Max","Waste","Not Ready","20%","09/13/2021 11:29","-"
"1526864","775 Commonwealth Ave @ University Road","Smart Max","Waste","Not Ready","20%","09/13/2021 11:30","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Not Ready","0%","09/13/2021 11:37","-"
"1526499","278 Babcock St @ Gardner - New Balance Field Main Entrance","Smart","Single Stream","Fullness","100%","09/13/2021 12:01","-"
"1526454","728 Comm Ave","Smart","Single Stream","Fullness","80%","09/13/2021 12:10","-"
"1526383","700 Comm Ave Subway","Smart","Single Stream","Fullness","100%","09/13/2021 12:13","-"
"1526389","700 Comm Ave Citizens Bank","Smart","Single Stream","Fullness","100%","09/13/2021 12:13","-"
"1526463","718 Comm Ave","Smart","Single Stream","Fullness","100%","09/13/2021 12:14","-"
"1526379","700 Comm Ave Starbucks","Smart","Single Stream","Fullness","80%","09/13/2021 12:14","-"
"1526459","610 Comm Ave","Smart","Single Stream","Fullness","80%","09/13/2021 12:16","-"
"1526395","755 Comm Ave","Smart","Single Stream","Fullness","100%","09/13/2021 12:43","-"
"1526465","771 Comm Ave","Smart","Single Stream","Fullness","80%","09/13/2021 12:45","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart","Single Stream","Alert"," Alert - Unknown Fullness","09/13/2021 12:52","-"
"1526461","745 Comm Ave (Behind Building)","Smart","Single Stream","Fullness","100%","09/13/2021 12:52","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart","Single Stream","Fullness","100%","09/13/2021 12:52","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart","Single Stream","Fullness","80%","09/13/2021 13:02","-"
"1526455","925 Comm Ave Aggnis Arena","Smart","Single Stream","Fullness","100%","09/13/2021 13:14","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart","Single Stream","Fullness","100%","09/13/2021 13:17","-"
"1526469","33 Agganis Way","Smart","Single Stream","Fullness","80%","09/13/2021 13:20","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Fullness","100%","09/13/2021 13:26","-"
"1526501","275 Babcock St - Sleeper Hall","Smart","Single Stream","Not Ready","60%","09/13/2021 13:28","-"
"1526516","595 Comm Ave Garage P2 West","Smart Max","Waste","Fullness","60%","09/13/2021 14:14","-"
"1517448","610 Beacon St","Smart","Single Stream","Fullness","100%","09/13/2021 14:18","-"
"1526508","595 Comm Ave Garage P2 East","Smart Max","Waste","Fullness","60%","09/13/2021 14:18","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart Max","Waste","Not Ready","20%","09/13/2021 15:01","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","09/13/2021 15:04","-"
"1526400","111 Cummington Mall","Smart","Single Stream","Fullness","100%","09/14/2021 06:12","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart","Single Stream","Fullness","100%","09/14/2021 07:12","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart","Single Stream","Fullness","100%","09/14/2021 07:26","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Fullness","100%","09/14/2021 07:26","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","20%","09/14/2021 07:49","-"
"1522343","214 Bay State Road @ Granby St","Smart Max","Waste","Not Ready","20%","09/14/2021 08:00","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","20%","09/14/2021 08:03","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","40%","09/14/2021 08:10","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart","Single Stream","Fullness","100%","09/14/2021 08:21","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","40%","09/14/2021 08:24","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","20%","09/14/2021 08:38","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","20%","09/14/2021 08:41","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Fullness","80%","09/14/2021 09:10","-"
"1526502","514 Park Dr","Smart Max","Waste","Fullness","60%","09/14/2021 09:11","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Fullness","80%","09/14/2021 09:12","-"
"1526483","34 Buswell St","Smart Max","Waste","Fullness","100%","09/14/2021 09:17","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Not Ready","40%","09/14/2021 09:17","-"
"1526454","728 Comm Ave","Smart Max","Waste","Not Ready","40%","09/14/2021 09:51","-"
"1526463","718 Comm Ave","Smart Max","Waste","Fullness","80%","09/14/2021 09:54","-"
"1526459","610 Comm Ave","Smart Max","Waste","Fullness","80%","09/14/2021 09:56","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Fullness","80%","09/14/2021 09:57","-"
"1526388","590 Comm Ave. Courtyard","Smart Max","Waste","Not Ready","40%","09/14/2021 10:07","-"
"1526489","590 Comm Ave Front Entrance TOTALLED","Smart Max","Waste","Fullness","60%","09/14/2021 10:11","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","60%","09/14/2021 10:18","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","09/14/2021 10:18","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart Max","Waste","Not Ready","20%","09/14/2021 12:39","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","09/14/2021 12:41","-"
"1526474","BU boathouse 619 Memorial Drive","Smart","Single Stream","Fullness","80%","09/14/2021 13:56","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","100%","09/14/2021 16:02","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Fullness","80%","09/15/2021 06:37","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","40%","09/15/2021 07:04","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","40%","09/15/2021 07:22","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","09/15/2021 07:22","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","60%","09/15/2021 07:31","-"
"1526490","180 Riverway","Smart","Single Stream","Not Ready","60%","09/15/2021 07:34","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","09/15/2021 07:34","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Alert"," Alert - Unknown Fullness","09/15/2021 07:49","-"
"1526467","65 Pilgrim Rd DAMAGED","Smart Max","Waste","Not Ready","0%","09/15/2021 07:52","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","09/15/2021 10:37","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","40%","09/15/2021 10:37","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart Max","Waste","Fullness","80%","09/16/2021 07:21","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Fullness","80%","09/16/2021 07:21","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Alert"," Alert - Unknown Fullness","09/16/2021 07:21","-"
"1526499","278 Babcock St @ Gardner - New Balance Field Main Entrance","Smart Max","Waste","Fullness","60%","09/16/2021 07:24","-"
"1526473","233 Bay State Rd - Rear Left of Building","Smart Max","Waste","Fullness","100%","09/16/2021 07:29","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","100%","09/16/2021 07:32","-"
"1526380","675 Comm Ave","Smart Max","Waste","Fullness","100%","09/16/2021 07:40","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","20%","09/16/2021 07:42","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Fullness","100%","09/16/2021 07:43","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Fullness","80%","09/16/2021 07:44","-"
"1526462","745 Comm Ave","Smart Max","Waste","Fullness","80%","09/16/2021 07:44","-"
"1526393","565 Comm Ave","Smart Max","Waste","Fullness","60%","09/16/2021 07:45","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","40%","09/16/2021 07:46","-"
"1526397","575 Comm Ave","Smart Max","Waste","Fullness","60%","09/16/2021 07:48","-"
"1526395","755 Comm Ave","Smart Max","Waste","Fullness","80%","09/16/2021 07:48","-"
"1526469","33 Agganis Way","Smart Max","Waste","Fullness","80%","09/16/2021 07:48","-"
"1526465","771 Comm Ave","Smart Max","Waste","Fullness","60%","09/16/2021 07:51","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Not Ready","40%","09/16/2021 07:53","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Fullness","60%","09/16/2021 07:54","-"
"1526461","745 Comm Ave (Behind Building)","Smart Max","Waste","Fullness","60%","09/16/2021 07:54","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","80%","09/16/2021 07:57","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Fullness","80%","09/16/2021 07:59","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","40%","09/16/2021 07:59","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","40%","09/16/2021 08:01","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Fullness","80%","09/16/2021 08:02","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Fullness","80%","09/16/2021 08:02","-"
"1526402","635 Comm Ave","Smart Max","Waste","Fullness","60%","09/16/2021 08:03","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","20%","09/16/2021 08:15","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Not Ready","40%","09/16/2021 08:18","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Fullness","60%","09/16/2021 08:21","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","40%","09/16/2021 08:30","-"
"1522343","214 Bay State Road @ Granby St","Smart Max","Waste","Fullness","60%","09/16/2021 08:30","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart","Single Stream","Fullness","80%","09/16/2021 08:33","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Fullness","60%","09/16/2021 08:48","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart","Single Stream","Not Ready","60%","09/16/2021 08:48","-"
"1526502","514 Park Dr","Smart Max","Waste","Fullness","60%","09/16/2021 09:55","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart","Single Stream","Fullness","100%","09/16/2021 09:57","-"
"1526463","718 Comm Ave","Smart Max","Waste","Fullness","80%","09/16/2021 10:09","-"
"1526454","728 Comm Ave","Smart Max","Waste","Not Ready","40%","09/16/2021 10:13","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Fullness","80%","09/16/2021 10:14","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Fullness","60%","09/16/2021 10:19","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Fullness","60%","09/16/2021 10:20","-"
"1526459","610 Comm Ave","Smart Max","Waste","Fullness","80%","09/16/2021 10:21","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Fullness","100%","09/16/2021 10:26","-"
"1526388","590 Comm Ave. Courtyard","Smart Max","Waste","Fullness","100%","09/16/2021 10:33","-"
"1526489","590 Comm Ave Front Entrance TOTALLED","Smart Max","Waste","Fullness","60%","09/16/2021 10:36","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","60%","09/16/2021 10:38","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","09/16/2021 10:38","-"
"1526509","595 Comm Ave Garage P1 West","Smart Max","Waste","Fullness","60%","09/16/2021 10:41","-"
"1526513","Agganis Arena Garage P1 West","Smart Max","Waste","Fullness","80%","09/16/2021 11:04","-"
"1526510","Agganis Arena Garage P1 East","Smart Max","Waste","Fullness","60%","09/16/2021 11:08","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart","Single Stream","Alert"," Alert - Unknown Fullness","09/16/2021 14:49","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart","Single Stream","Alert"," Alert - Unknown Fullness","09/16/2021 14:56","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Fullness","100%","09/16/2021 15:09","-"
"1526473","233 Bay State Rd - Rear Left of Building","Smart","Single Stream","Fullness","80%","09/16/2021 15:10","-"
"1522343","214 Bay State Road @ Granby St","Smart","Single Stream","Fullness","100%","09/16/2021 15:33","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","100%","09/16/2021 15:34","-"
"1526489","590 Comm Ave Front Entrance TOTALLED","Smart","Single Stream","Fullness","100%","09/16/2021 15:36","-"
"1526479","580 Comm Ave Street","Smart","Single Stream","Fullness","100%","09/16/2021 15:37","-"
"1526388","590 Comm Ave. Courtyard","Smart","Single Stream","Fullness","100%","09/16/2021 15:38","-"
"1526478","595 Comm Ave @ Silber Way","Smart","Single Stream","Fullness","100%","09/16/2021 15:40","-"
"1526385","685 Comm Ave","Smart","Single Stream","Fullness","100%","09/16/2021 15:44","-"
