Account: Boston University
User: Sarah Healey
Generated On: 02/12/2026
For Time Period: January 1  2024 - December 31  2024
Filters: 
Streams: All
Groups: All
Ordered Route: All


"Serial","Description","Capacity","Stream Type","Reason","Fullness Level at Collection","Collection Time","Note"
"1526400","111 Cummington Mall","Smart Max","Waste","Not Ready","0%","10/18/2024 08:02","-"
"1526454","728 Comm Ave","Smart Max","Waste","Not Ready","40%","10/18/2024 08:05","-"
"1526463","718 Comm Ave","Smart Max","Waste","Not Ready","40%","10/18/2024 08:06","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Not Ready","40%","10/18/2024 08:08","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Not Ready","40%","10/18/2024 08:09","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Fullness","60%","10/18/2024 08:10","-"
"1526459","610 Comm Ave","Smart Max","Waste","Not Ready","40%","10/18/2024 08:13","-"
"1526388","590 Comm Ave. Courtyard","Smart Max","Waste","Not Ready","40%","10/18/2024 08:14","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Fullness","100%","10/18/2024 08:16","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Fullness","60%","10/18/2024 08:41","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Fullness","60%","10/18/2024 08:43","-"
"500002835","18 Granby St","Smart Max","Waste","Not Ready","20%","10/18/2024 08:48","-"
"500002840","Behind 665 Comm Ave In Ally Way At Jenga Building","Smart Max","Waste","Not Ready","40%","10/18/2024 08:51","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","40%","10/18/2024 08:55","-"
"1526393","565 Comm Ave","Smart Max","Waste","Not Ready","20%","10/18/2024 08:56","-"
"1526397","575 Comm Ave","Smart Max","Waste","Not Ready","0%","10/18/2024 08:59","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Fullness","100%","10/18/2024 09:02","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Not Ready","20%","10/18/2024 09:04","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Not Ready","20%","10/18/2024 09:06","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","60%","10/18/2024 09:08","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","40%","10/18/2024 09:08","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","40%","10/18/2024 09:08","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","10/18/2024 09:08","-"
"1526392","617 Comm Ave","Smart Max","Waste","Fullness","100%","10/18/2024 09:10","-"
"1526402","635 Comm Ave","Smart Max","Waste","Not Ready","0%","10/18/2024 09:12","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","80%","10/18/2024 09:13","-"
"500002839","665 Commonwealth Ave - @ Granby Jenga Building","Smart Max","Waste","Not Ready","0%","10/18/2024 09:15","-"
"1526380","675 Comm Ave","Smart Max","Waste","Fullness","60%","10/18/2024 09:15","-"
"1526490","180 Riverway","Smart Max","Waste","Fullness","60%","10/18/2024 09:17","-"
"1526490","180 Riverway","Smart","Single Stream","Not Ready","60%","10/18/2024 09:17","-"
"500002838","665 Commonwealth Ave @ Jenga Building","Smart Max","Waste","Not Ready","0%","10/18/2024 09:18","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Fullness","80%","10/18/2024 09:21","-"
"1526462","745 Comm Ave","Smart Max","Waste","Fullness","80%","10/18/2024 09:28","-"
"1526387","775 Comm Ave @ Front Entrance","Smart Max","Waste","Fullness","60%","10/18/2024 09:31","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Not Ready","20%","10/18/2024 10:10","-"
"1526513","Agganis Arena Garage P1 West","Smart Max","Waste","Not Ready","40%","10/18/2024 10:20","-"
"1526510","Agganis Arena Garage P1 East","Smart Max","Waste","Fullness","60%","10/18/2024 10:20","-"
"1526518","Agganis Arena Garage P1 West (North end)","Smart Max","Waste","Not Ready","20%","10/18/2024 10:22","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Fullness","60%","10/18/2024 10:23","-"
"1526483","34 Buswell St","Smart","Single Stream","Fullness","80%","10/18/2024 12:36","-"
"1526502","514 Park Dr","Smart","Single Stream","Fullness","80%","10/18/2024 12:39","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Fullness","80%","10/18/2024 21:37","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Fullness","60%","10/19/2024 05:17","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Not Ready","40%","10/19/2024 05:20","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Fullness","60%","10/19/2024 05:23","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Fullness","60%","10/19/2024 05:37","-"
"1526463","718 Comm Ave","Smart","Single Stream","Fullness","60%","10/19/2024 06:24","-"
"1526388","590 Comm Ave. Courtyard","Smart","Single Stream","Fullness","80%","10/19/2024 06:25","-"
"1526454","728 Comm Ave","Smart","Single Stream","Fullness","60%","10/19/2024 06:25","-"
"1526864","775 Commonwealth Ave @ University Road","Smart","Single Stream","Fullness","60%","10/19/2024 06:35","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","20%","10/19/2024 06:43","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","20%","10/19/2024 06:46","-"
"1526393","565 Comm Ave","Smart Max","Waste","Not Ready","20%","10/19/2024 06:46","-"
"1526397","575 Comm Ave","Smart Max","Waste","Not Ready","0%","10/19/2024 06:47","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Not Ready","0%","10/19/2024 06:49","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","20%","10/19/2024 06:51","-"
"1526402","635 Comm Ave","Smart Max","Waste","Not Ready","20%","10/19/2024 06:52","-"
"500002839","665 Commonwealth Ave - @ Granby Jenga Building","Smart Max","Waste","Not Ready","20%","10/19/2024 06:55","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Not Ready","20%","10/19/2024 07:05","-"
"500002840","Behind 665 Comm Ave In Ally Way At Jenga Building","Smart Max","Waste","Not Ready","0%","10/19/2024 07:08","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","20%","10/19/2024 07:13","-"
"500002835","18 Granby St","Smart Max","Waste","Not Ready","0%","10/19/2024 07:15","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","20%","10/19/2024 07:15","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Not Ready","0%","10/19/2024 07:15","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","20%","10/19/2024 07:18","-"
"1526473","233 Bay State Rd - Rear Left of Building","Smart Max","Waste","Not Ready","20%","10/19/2024 07:21","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Not Ready","40%","10/19/2024 07:24","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart Max","Waste","Not Ready","20%","10/19/2024 07:25","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Not Ready","20%","10/19/2024 07:27","-"
"1526461","745 Comm Ave (Behind Building)","Smart Max","Waste","Not Ready","40%","10/19/2024 07:27","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Not Ready","40%","10/19/2024 07:30","-"
"1526380","675 Comm Ave","Smart Max","Waste","Not Ready","20%","10/19/2024 07:30","-"
"1526385","685 Comm Ave","Smart Max","Waste","Fullness","60%","10/19/2024 07:33","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Not Ready","20%","10/19/2024 07:38","-"
"1526465","771 Comm Ave","Smart Max","Waste","Not Ready","20%","10/19/2024 07:41","-"
"1526387","775 Comm Ave @ Front Entrance","Smart Max","Waste","Not Ready","0%","10/19/2024 07:42","-"
"1526472","1 University Rd @ Comm Ave","Smart Max","Waste","Not Ready","20%","10/19/2024 07:44","-"
"1526395","755 Comm Ave","Smart Max","Waste","Fullness","60%","10/19/2024 07:45","-"
"1526864","775 Commonwealth Ave @ University Road","Smart Max","Waste","Not Ready","40%","10/19/2024 07:45","-"
"1526462","745 Comm Ave","Smart Max","Waste","Not Ready","0%","10/19/2024 07:47","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Not Ready","0%","10/19/2024 07:47","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","60%","10/19/2024 09:56","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Fullness","80%","10/19/2024 09:57","-"
"1526502","514 Park Dr","Smart Max","Waste","Fullness","100%","10/19/2024 09:59","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","20%","10/19/2024 10:00","-"
"1526483","34 Buswell St","Smart Max","Waste","Fullness","100%","10/19/2024 10:06","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart","Single Stream","Alert"," Alert - Unknown Fullness","10/19/2024 11:21","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","10/19/2024 12:52","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","20%","10/19/2024 12:52","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","10/19/2024 13:13","-"
"1526471","285 Babcock St Rear Field","Smart Max","Waste","Not Ready","20%","10/19/2024 14:29","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Not Ready","20%","10/19/2024 14:36","-"
"1526481","285 Babcock St Case Center","Smart Max","Waste","Fullness","60%","10/19/2024 14:39","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Fullness","100%","10/19/2024 16:46","-"
"1526388","590 Comm Ave. Courtyard","Smart Max","Waste","Not Ready","20%","10/19/2024 16:47","-"
"1526400","111 Cummington Mall","Smart Max","Waste","Not Ready","20%","10/19/2024 16:57","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Fullness","60%","10/19/2024 16:59","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Not Ready","0%","10/19/2024 17:01","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Not Ready","20%","10/19/2024 17:04","-"
"1526463","718 Comm Ave","Smart Max","Waste","Not Ready","0%","10/19/2024 17:06","-"
"1526454","728 Comm Ave","Smart Max","Waste","Not Ready","0%","10/19/2024 17:08","-"
"1526469","33 Agganis Way","Smart Max","Waste","Not Ready","40%","10/19/2024 20:29","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Fullness","100%","10/19/2024 20:44","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Fullness","60%","10/19/2024 20:47","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart Max","Waste","Not Ready","20%","10/19/2024 20:51","-"
"1526482","120 Ashford St","Smart Max","Waste","Not Ready","0%","10/19/2024 20:53","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Not Ready","20%","10/19/2024 21:49","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Fullness","80%","10/19/2024 22:54","-"
"1526458","44 Cummington Mall","Smart Max","Waste","Not Ready","20%","10/20/2024 04:14","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Not Ready","0%","10/20/2024 06:14","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Fullness","80%","10/20/2024 06:19","-"
"1526471","285 Babcock St Rear Field","Smart Max","Waste","Not Ready","0%","10/20/2024 06:21","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Not Ready","20%","10/20/2024 06:24","-"
"1526499","278 Babcock St @ Gardner - New Balance Field Main Entrance","Smart Max","Waste","Not Ready","40%","10/20/2024 06:30","-"
"1526474","BU boathouse 619 Memorial Drive","Smart","Single Stream","Fullness","100%","10/20/2024 12:00","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","80%","10/20/2024 13:17","-"
"500002836","665 Commonwealth Ave. Allyway Walk Way Jenga Building","Smart Max","Waste","Not Ready","20%","10/20/2024 18:39","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Fullness","80%","10/21/2024 03:45","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart","Single Stream","Fullness","60%","10/21/2024 05:53","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Fullness","100%","10/21/2024 05:56","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart","Single Stream","Fullness","80%","10/21/2024 05:57","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart","Single Stream","Fullness","80%","10/21/2024 06:01","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","40%","10/21/2024 06:01","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","0%","10/21/2024 06:21","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","20%","10/21/2024 06:37","-"
"1517448","610 Beacon St","Smart","Single Stream","Not Ready","60%","10/21/2024 06:43","-"
"1526401","549 Comm Ave @ Deerfield","Smart","Single Stream","Fullness","80%","10/21/2024 06:55","-"
"1526393","565 Comm Ave","Smart","Single Stream","Fullness","80%","10/21/2024 06:58","-"
"1526397","575 Comm Ave","Smart","Single Stream","Fullness","100%","10/21/2024 07:00","-"
"1526478","595 Comm Ave @ Silber Way","Smart","Single Stream","Fullness","80%","10/21/2024 07:02","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart","Single Stream","Fullness","60%","10/21/2024 07:05","-"
"1526454","728 Comm Ave","Smart","Single Stream","Not Ready","40%","10/21/2024 07:06","-"
"1526463","718 Comm Ave","Smart","Single Stream","Fullness","60%","10/21/2024 07:08","-"
"1526383","700 Comm Ave Subway","Smart","Single Stream","Fullness","100%","10/21/2024 07:09","-"
"1526389","700 Comm Ave Citizens Bank","Smart","Single Stream","Fullness","80%","10/21/2024 07:11","-"
"1526379","700 Comm Ave Starbucks","Smart","Single Stream","Fullness","100%","10/21/2024 07:12","-"
"1526459","610 Comm Ave","Smart","Single Stream","Fullness","100%","10/21/2024 07:15","-"
"1526479","580 Comm Ave Street","Smart","Single Stream","Fullness","100%","10/21/2024 07:19","-"
"1526395","755 Comm Ave","Smart","Single Stream","Fullness","60%","10/21/2024 07:24","-"
"1526465","771 Comm Ave","Smart","Single Stream","Fullness","60%","10/21/2024 07:25","-"
"1526387","775 Comm Ave @ Front Entrance","Smart","Single Stream","Fullness","80%","10/21/2024 07:29","-"
"1526864","775 Commonwealth Ave @ University Road","Smart","Single Stream","Fullness","60%","10/21/2024 07:31","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Not Ready","40%","10/21/2024 07:32","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","40%","10/21/2024 07:33","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","100%","10/21/2024 07:34","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","20%","10/21/2024 07:35","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","40%","10/21/2024 07:37","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","40%","10/21/2024 07:39","-"
"500002835","18 Granby St","Smart Max","Waste","Not Ready","20%","10/21/2024 07:41","-"
"500002840","Behind 665 Comm Ave In Ally Way At Jenga Building","Smart Max","Waste","Not Ready","0%","10/21/2024 07:43","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","20%","10/21/2024 07:44","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","20%","10/21/2024 07:44","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","10/21/2024 07:44","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","0%","10/21/2024 07:45","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Not Ready","0%","10/21/2024 07:47","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Not Ready","0%","10/21/2024 07:48","-"
"1526392","617 Comm Ave","Smart Max","Waste","Not Ready","20%","10/21/2024 07:48","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","20%","10/21/2024 07:50","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Fullness","80%","10/21/2024 07:53","-"
"1526402","635 Comm Ave","Smart Max","Waste","Not Ready","0%","10/21/2024 07:53","-"
"500002839","665 Commonwealth Ave - @ Granby Jenga Building","Smart Max","Waste","Not Ready","20%","10/21/2024 07:54","-"
"1526490","180 Riverway","Smart","Single Stream","Not Ready","40%","10/21/2024 07:57","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","10/21/2024 07:57","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart","Single Stream","Not Ready","40%","10/21/2024 08:21","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart","Single Stream","Fullness","100%","10/21/2024 08:22","-"
"1526485","264 Bay State Rd","Smart","Single Stream","Not Ready","0%","10/21/2024 08:26","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Fullness","100%","10/21/2024 08:28","-"
"1526455","925 Comm Ave Aggnis Arena","Smart","Single Stream","Fullness","100%","10/21/2024 08:35","-"
"1526503","915 Comm Ave Behind Bldg Agganis Arena","Smart","Single Stream","Not Ready","60%","10/21/2024 08:38","-"
"1526505","Agganis Arena Garage Entrance - 925 Comm Ave (Outside)","Smart","Single Stream","Fullness","100%","10/21/2024 08:41","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart","Single Stream","Fullness","100%","10/21/2024 08:43","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart","Single Stream","Fullness","100%","10/21/2024 08:46","-"
"1526469","33 Agganis Way","Smart","Single Stream","Fullness","100%","10/21/2024 08:47","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Fullness","80%","10/21/2024 09:13","-"
"1526472","1 University Rd @ Comm Ave","Smart Max","Waste","Not Ready","0%","10/21/2024 09:27","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Fullness","60%","10/21/2024 09:30","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Fullness","80%","10/21/2024 09:34","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Fullness","100%","10/21/2024 09:47","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart","Single Stream","Fullness","100%","10/21/2024 09:49","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart","Single Stream","Fullness","100%","10/21/2024 10:23","-"
"1526481","285 Babcock St Case Center","Smart","Single Stream","Fullness","80%","10/21/2024 10:23","-"
"1526471","285 Babcock St Rear Field","Smart","Single Stream","Not Ready","60%","10/21/2024 10:27","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart","Single Stream","Alert"," Alert - Unknown Fullness","10/21/2024 10:40","-"
"1526482","120 Ashford St","Smart","Single Stream","Alert"," Alert - Unknown Fullness","10/21/2024 10:43","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","10/21/2024 11:03","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","100%","10/21/2024 12:52","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Fullness","100%","10/21/2024 13:19","-"
"1526502","514 Park Dr","Smart","Single Stream","Not Ready","60%","10/21/2024 13:49","-"
"1526483","34 Buswell St","Smart","Single Stream","Fullness","60%","10/21/2024 14:07","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","10/21/2024 17:14","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Fullness","100%","10/22/2024 05:49","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","0%","10/22/2024 05:54","-"
"1526384","815 Albany St.","Smart","Single Stream","Fullness","80%","10/22/2024 06:13","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","20%","10/22/2024 06:28","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart","Single Stream","Not Ready","40%","10/22/2024 07:02","-"
"1526385","685 Comm Ave","Smart","Single Stream","Fullness","100%","10/22/2024 07:18","-"
"1526380","675 Comm Ave","Smart","Single Stream","Not Ready","60%","10/22/2024 07:19","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","10/22/2024 08:25","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","80%","10/22/2024 08:36","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","60%","10/22/2024 08:36","-"
"1526462","745 Comm Ave","Smart Max","Waste","Fullness","60%","10/22/2024 08:44","-"
"1526482","120 Ashford St","Smart","Single Stream","Alert"," Alert - Unknown Fullness","10/22/2024 09:19","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart","Single Stream","Alert"," Alert - Unknown Fullness","10/22/2024 09:19","-"
"1526499","278 Babcock St @ Gardner - New Balance Field Main Entrance","Smart","Single Stream","Not Ready","60%","10/22/2024 09:25","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Fullness","80%","10/22/2024 10:39","-"
"1526502","514 Park Dr","Smart Max","Waste","Fullness","60%","10/22/2024 10:41","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","10/22/2024 16:39","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","40%","10/23/2024 05:31","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","0%","10/23/2024 05:38","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","20%","10/23/2024 06:08","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","10/23/2024 06:47","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Not Ready","40%","10/23/2024 06:50","-"
"1526485","264 Bay State Rd","Smart","Single Stream","Not Ready","0%","10/23/2024 07:33","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","20%","10/23/2024 07:35","-"
"1526393","565 Comm Ave","Smart Max","Waste","Not Ready","20%","10/23/2024 07:36","-"
"1526397","575 Comm Ave","Smart Max","Waste","Not Ready","20%","10/23/2024 07:39","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Not Ready","20%","10/23/2024 07:39","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Not Ready","20%","10/23/2024 07:41","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Not Ready","20%","10/23/2024 07:42","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","40%","10/23/2024 07:43","-"
"1526402","635 Comm Ave","Smart Max","Waste","Not Ready","40%","10/23/2024 07:44","-"
"1526513","Agganis Arena Garage P1 West","Smart Max","Waste","Not Ready","20%","10/23/2024 07:47","-"
"500002838","665 Commonwealth Ave @ Jenga Building","Smart Max","Waste","Not Ready","20%","10/23/2024 07:48","-"
"1526392","617 Comm Ave","Smart Max","Waste","Not Ready","20%","10/23/2024 07:48","-"
"1526518","Agganis Arena Garage P1 West (North end)","Smart Max","Waste","Not Ready","20%","10/23/2024 07:49","-"
"500002839","665 Commonwealth Ave - @ Granby Jenga Building","Smart Max","Waste","Not Ready","20%","10/23/2024 07:49","-"
"500002840","Behind 665 Comm Ave In Ally Way At Jenga Building","Smart Max","Waste","Not Ready","20%","10/23/2024 07:53","-"
"1526510","Agganis Arena Garage P1 East","Smart Max","Waste","Fullness","60%","10/23/2024 07:55","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","0%","10/23/2024 08:59","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","0%","10/23/2024 09:02","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","40%","10/23/2024 09:05","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Fullness","60%","10/23/2024 09:07","-"
"500002835","18 Granby St","Smart Max","Waste","Fullness","100%","10/23/2024 09:10","-"
"1526506","700 Comm Ave Garage - 3C","Smart Max","Waste","Fullness","60%","10/23/2024 10:21","-"
"1526517","700 Comm Ave Garage - 3B","Smart Max","Waste","Fullness","80%","10/23/2024 10:25","-"
"1526511","595 Comm Ave Garage P1 East","Smart Max","Waste","Fullness","80%","10/23/2024 10:30","-"
"1526508","595 Comm Ave Garage P2 East","Smart Max","Waste","Fullness","60%","10/23/2024 10:33","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","10/23/2024 13:31","-"
"1526463","718 Comm Ave","Smart Max","Waste","Fullness","60%","10/23/2024 13:59","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Fullness","80%","10/23/2024 14:04","-"
"1526454","728 Comm Ave","Smart Max","Waste","Fullness","100%","10/23/2024 14:04","-"
"1526459","610 Comm Ave","Smart Max","Waste","Fullness","80%","10/23/2024 14:08","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Fullness","60%","10/23/2024 14:09","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Fullness","100%","10/23/2024 14:10","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Not Ready","40%","10/23/2024 14:13","-"
"1526388","590 Comm Ave. Courtyard","Smart Max","Waste","Not Ready","20%","10/23/2024 14:14","-"
"1526458","44 Cummington Mall","Smart Max","Waste","Not Ready","20%","10/24/2024 01:47","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Fullness","80%","10/24/2024 05:47","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","0%","10/24/2024 05:55","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","20%","10/24/2024 06:32","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","10/24/2024 07:00","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","80%","10/24/2024 07:13","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","20%","10/24/2024 12:34","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","10/24/2024 12:34","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Fullness","60%","10/24/2024 12:55","-"
"1526481","285 Babcock St Case Center","Smart Max","Waste","Fullness","60%","10/24/2024 12:57","-"
"1526490","180 Riverway","Smart","Single Stream","Fullness","80%","10/24/2024 12:57","-"
