Account: Boston University
User: Sarah Healey
Generated On: 02/12/2026
For Time Period: January 1  2022 - December 31  2022
Filters: 
Streams: All
Groups: All
Ordered Route: All


"Serial","Description","Capacity","Stream Type","Reason","Fullness Level at Collection","Collection Time","Note"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","01/19/2022 10:53","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","40%","01/19/2022 10:53","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","01/20/2022 07:24","-"
"1526461","745 Comm Ave (Behind Building)","Smart","Single Stream","Not Ready","40%","01/20/2022 08:21","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart","Single Stream","Fullness","80%","01/20/2022 08:23","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart","Single Stream","Alert"," Alert - Unknown Fullness","01/20/2022 08:23","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Fullness","80%","01/20/2022 09:08","-"
"1526501","275 Babcock St - Sleeper Hall","Smart","Single Stream","Not Ready","40%","01/20/2022 09:09","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","40%","01/20/2022 09:12","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","40%","01/20/2022 09:15","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart","Single Stream","Fullness","100%","01/20/2022 09:16","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","20%","01/20/2022 09:18","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","20%","01/20/2022 09:21","-"
"1526499","278 Babcock St @ Gardner - New Balance Field Main Entrance","Smart","Single Stream","Fullness","100%","01/20/2022 09:22","-"
"1522343","214 Bay State Road @ Granby St","Smart Max","Waste","Fullness","100%","01/20/2022 09:24","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Not Ready","20%","01/20/2022 09:32","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","20%","01/20/2022 09:36","-"
"1526393","565 Comm Ave","Smart Max","Waste","Not Ready","20%","01/20/2022 09:37","-"
"1526397","575 Comm Ave","Smart Max","Waste","Not Ready","0%","01/20/2022 09:39","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Not Ready","20%","01/20/2022 09:43","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Not Ready","0%","01/20/2022 09:46","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","20%","01/20/2022 09:47","-"
"1526392","617 Comm Ave","Smart Max","Waste","Not Ready","20%","01/20/2022 09:51","-"
"1526402","635 Comm Ave","Smart Max","Waste","Not Ready","20%","01/20/2022 09:53","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Fullness","100%","01/20/2022 10:08","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Not Ready","40%","01/20/2022 10:16","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Fullness","80%","01/20/2022 10:25","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart","Single Stream","Fullness","100%","01/20/2022 10:36","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","100%","01/20/2022 10:38","-"
"1522343","214 Bay State Road @ Granby St","Smart","Single Stream","Fullness","100%","01/20/2022 10:41","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","60%","01/20/2022 10:49","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","01/20/2022 10:49","-"
"1526383","700 Comm Ave Subway","Smart","Single Stream","Fullness","100%","01/20/2022 11:06","-"
"1526389","700 Comm Ave Citizens Bank","Smart","Single Stream","Not Ready","40%","01/20/2022 11:08","-"
"1526379","700 Comm Ave Starbucks","Smart","Single Stream","Fullness","100%","01/20/2022 11:09","-"
"1526392","617 Comm Ave","Smart","Single Stream","Fullness","80%","01/20/2022 11:36","-"
"1526402","635 Comm Ave","Smart","Single Stream","Fullness","80%","01/20/2022 11:37","-"
"1526380","675 Comm Ave","Smart","Single Stream","Not Ready","60%","01/20/2022 11:39","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart","Single Stream","Fullness","80%","01/20/2022 11:41","-"
"1526505","Agganis Arena Garage Entrance - 925 Comm Ave (Outside)","Smart","Single Stream","Fullness","80%","01/20/2022 11:44","-"
"1526455","925 Comm Ave Aggnis Arena","Smart","Single Stream","Not Ready","60%","01/20/2022 11:48","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart","Single Stream","Fullness","80%","01/20/2022 11:49","-"
"1526502","514 Park Dr","Smart","Single Stream","Fullness","100%","01/20/2022 13:21","-"
"1526483","34 Buswell St","Smart","Single Stream","Not Ready","60%","01/20/2022 13:34","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Fullness","100%","01/20/2022 13:35","-"
"1526469","33 Agganis Way","Smart","Single Stream","Fullness","100%","01/21/2022 07:01","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","0%","01/21/2022 07:24","-"
"1522343","214 Bay State Road @ Granby St","Smart Max","Waste","Not Ready","20%","01/21/2022 07:27","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Not Ready","0%","01/21/2022 07:30","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Fullness","100%","01/21/2022 07:37","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","01/21/2022 07:45","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","01/21/2022 08:00","-"
"1526483","34 Buswell St","Smart Max","Waste","Fullness","60%","01/21/2022 09:48","-"
"1526502","514 Park Dr","Smart Max","Waste","Fullness","60%","01/21/2022 09:48","-"
"1526454","728 Comm Ave","Smart Max","Waste","Fullness","60%","01/21/2022 10:11","-"
"1526463","718 Comm Ave","Smart Max","Waste","Fullness","60%","01/21/2022 10:14","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Fullness","60%","01/21/2022 10:19","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","01/21/2022 10:39","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Fullness","80%","01/21/2022 10:39","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart","Single Stream","Fullness","80%","01/21/2022 13:20","-"
"1526512","700 Comm Ave Garage - 2B","Smart Max","Waste","Fullness","60%","01/21/2022 13:33","-"
"1526509","595 Comm Ave Garage P1 West","Smart Max","Waste","Fullness","60%","01/21/2022 13:36","-"
"1526502","514 Park Dr","Smart Max","Waste","Not Ready","0%","01/22/2022 06:13","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Fullness","80%","01/22/2022 06:17","-"
"1526483","34 Buswell St","Smart Max","Waste","Not Ready","20%","01/22/2022 06:20","-"
"1526454","728 Comm Ave","Smart Max","Waste","Not Ready","20%","01/22/2022 06:27","-"
"1526463","718 Comm Ave","Smart Max","Waste","Not Ready","20%","01/22/2022 06:33","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Not Ready","40%","01/22/2022 06:36","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Not Ready","20%","01/22/2022 06:39","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Not Ready","20%","01/22/2022 06:41","-"
"1526458","44 Cummington Mall","Smart Max","Waste","Not Ready","0%","01/22/2022 06:44","-"
"1526400","111 Cummington Mall","Smart Max","Waste","Not Ready","0%","01/22/2022 06:46","-"
"1526489","590 Comm Ave Front Entrance TOTALLED","Smart Max","Waste","Not Ready","0%","01/22/2022 06:51","-"
"1526388","590 Comm Ave. Courtyard","Smart Max","Waste","Fullness","100%","01/22/2022 06:54","-"
"1526459","610 Comm Ave","Smart Max","Waste","Fullness","60%","01/22/2022 06:54","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Not Ready","20%","01/22/2022 06:59","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","0%","01/22/2022 07:03","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","0%","01/22/2022 07:09","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","20%","01/22/2022 07:12","-"
"1522343","214 Bay State Road @ Granby St","Smart Max","Waste","Not Ready","20%","01/22/2022 07:16","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Not Ready","0%","01/22/2022 07:28","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","20%","01/22/2022 07:29","-"
"1526393","565 Comm Ave","Smart Max","Waste","Not Ready","0%","01/22/2022 07:30","-"
"1526397","575 Comm Ave","Smart Max","Waste","Not Ready","0%","01/22/2022 07:32","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Not Ready","0%","01/22/2022 07:34","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","0%","01/22/2022 07:36","-"
"1526402","635 Comm Ave","Smart Max","Waste","Not Ready","0%","01/22/2022 07:40","-"
"1526392","617 Comm Ave","Smart Max","Waste","Not Ready","20%","01/22/2022 07:46","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","60%","01/22/2022 08:05","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","01/22/2022 08:05","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Alert"," Alert - Unknown Fullness","01/22/2022 09:08","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","80%","01/22/2022 09:12","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","100%","01/22/2022 09:13","-"
"1526380","675 Comm Ave","Smart Max","Waste","Fullness","100%","01/22/2022 09:19","-"
"1526385","685 Comm Ave","Smart Max","Waste","Fullness","60%","01/22/2022 09:22","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Fullness","80%","01/22/2022 09:24","-"
"1526461","745 Comm Ave (Behind Building)","Smart Max","Waste","Fullness","80%","01/22/2022 09:33","-"
"1526387","775 Comm Ave @ Front Entrance","Smart Max","Waste","Fullness","80%","01/22/2022 09:41","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart Max","Waste","Not Ready","0%","01/22/2022 09:44","-"
"1526864","775 Commonwealth Ave @ University Road","Smart Max","Waste","Fullness","80%","01/22/2022 09:45","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Fullness","60%","01/22/2022 10:05","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Fullness","60%","01/22/2022 10:08","-"
"1526505","Agganis Arena Garage Entrance - 925 Comm Ave (Outside)","Smart Max","Waste","Fullness","80%","01/22/2022 10:13","-"
"1526469","33 Agganis Way","Smart Max","Waste","Fullness","60%","01/22/2022 10:18","-"
"1526481","285 Babcock St Case Center","Smart Max","Waste","Fullness","60%","01/22/2022 10:26","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Not Ready","20%","01/22/2022 10:27","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Alert"," Alert - Unknown Fullness","01/22/2022 11:21","-"
"1526454","728 Comm Ave","Smart Max","Waste","Not Ready","0%","01/23/2022 06:43","-"
"1526463","718 Comm Ave","Smart Max","Waste","Not Ready","0%","01/23/2022 06:45","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Not Ready","20%","01/23/2022 06:47","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Not Ready","0%","01/23/2022 06:49","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Not Ready","0%","01/23/2022 06:50","-"
"1526459","610 Comm Ave","Smart Max","Waste","Not Ready","0%","01/23/2022 07:02","-"
"1526388","590 Comm Ave. Courtyard","Smart Max","Waste","Fullness","100%","01/23/2022 07:03","-"
"1526489","590 Comm Ave Front Entrance TOTALLED","Smart Max","Waste","Not Ready","0%","01/23/2022 07:03","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Not Ready","20%","01/23/2022 07:05","-"
"1526502","514 Park Dr","Smart Max","Waste","Fullness","100%","01/23/2022 07:09","-"
"1526483","34 Buswell St","Smart Max","Waste","Not Ready","20%","01/23/2022 07:14","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Not Ready","20%","01/23/2022 07:18","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","40%","01/23/2022 07:35","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","01/23/2022 07:35","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","0%","01/23/2022 07:40","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Alert"," Alert - Unknown Fullness","01/23/2022 07:43","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","0%","01/23/2022 07:45","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","20%","01/23/2022 07:46","-"
"1522343","214 Bay State Road @ Granby St","Smart Max","Waste","Not Ready","20%","01/23/2022 07:50","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Not Ready","20%","01/23/2022 08:08","-"
"1526397","575 Comm Ave","Smart Max","Waste","Not Ready","0%","01/23/2022 08:16","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","0%","01/23/2022 08:18","-"
"1526392","617 Comm Ave","Smart Max","Waste","Not Ready","0%","01/23/2022 08:21","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","20%","01/24/2022 06:46","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Fullness","80%","01/24/2022 09:12","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Fullness","80%","01/24/2022 09:15","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Fullness","80%","01/24/2022 09:24","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Fullness","80%","01/24/2022 09:25","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","60%","01/24/2022 09:26","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","40%","01/24/2022 10:15","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","01/24/2022 10:15","-"
"1522343","214 Bay State Road @ Granby St","Smart Max","Waste","Not Ready","20%","01/24/2022 11:13","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","01/24/2022 11:34","-"
"1517448","610 Beacon St","Smart","Single Stream","Fullness","80%","01/24/2022 12:37","-"
"1526401","549 Comm Ave @ Deerfield","Smart","Single Stream","Not Ready","60%","01/24/2022 12:42","-"
"1526397","575 Comm Ave","Smart","Single Stream","Fullness","80%","01/24/2022 12:43","-"
"1526478","595 Comm Ave @ Silber Way","Smart","Single Stream","Fullness","100%","01/24/2022 12:45","-"
"1526380","675 Comm Ave","Smart","Single Stream","Fullness","80%","01/24/2022 12:48","-"
"1526385","685 Comm Ave","Smart","Single Stream","Fullness","80%","01/24/2022 12:50","-"
"1526395","755 Comm Ave","Smart","Single Stream","Fullness","80%","01/24/2022 12:54","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart","Single Stream","Fullness","80%","01/24/2022 13:03","-"
"1526481","285 Babcock St Case Center","Smart","Single Stream","Fullness","80%","01/24/2022 13:13","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart","Single Stream","Fullness","80%","01/24/2022 13:19","-"
"1526454","728 Comm Ave","Smart","Single Stream","Not Ready","60%","01/24/2022 13:26","-"
"1526463","718 Comm Ave","Smart","Single Stream","Fullness","80%","01/24/2022 13:28","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","100%","01/24/2022 13:37","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","01/24/2022 15:26","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","01/24/2022 15:31","-"
"1526392","617 Comm Ave","Smart Max","Waste","Alert"," Alert - Unknown Fullness","01/24/2022 16:02","-"
"1526392","617 Comm Ave","Smart Max","Waste","Alert"," Alert - Unknown Fullness","01/24/2022 22:26","-"
"1526392","617 Comm Ave","Smart Max","Waste","Not Ready","0%","01/25/2022 09:12","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Fullness","80%","01/25/2022 10:07","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","01/25/2022 10:07","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","01/25/2022 10:54","-"
"1526513","Agganis Arena Garage P1 West","Smart Max","Waste","Fullness","80%","01/25/2022 11:25","-"
"1526510","Agganis Arena Garage P1 East","Smart Max","Waste","Fullness","80%","01/25/2022 11:31","-"
"1526502","514 Park Dr","Smart","Single Stream","Fullness","80%","01/25/2022 13:47","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","20%","01/26/2022 07:11","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","20%","01/26/2022 07:15","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Fullness","60%","01/26/2022 07:18","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","40%","01/26/2022 07:19","-"
"1522343","214 Bay State Road @ Granby St","Smart Max","Waste","Fullness","60%","01/26/2022 07:22","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Not Ready","0%","01/26/2022 07:38","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","20%","01/26/2022 07:41","-"
"1526393","565 Comm Ave","Smart Max","Waste","Not Ready","0%","01/26/2022 07:43","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","01/26/2022 07:43","-"
"1526397","575 Comm Ave","Smart Max","Waste","Not Ready","0%","01/26/2022 07:45","-"
